indicativo,altitud,tmed_mean,tmed_winter,tmed_spring,tmed_summer,tmed_fall,prec_mean,hrMedia_mean,velmedia_mean,longitud_dd,latitud_dd,tmed_range,prec_mean_log,velmedia_mean_log,cluster
5783,34,19.768752132541017,12.37859778597786,18.118236714975843,27.721445666418923,20.73333333333333,1.2229622871046228,57.7928618576963,3.2949348527052678,-5.879166666666667,37.41666666666666,15.342847880441063,0.7988406699729377,1.457436387150114,1
5788X,84,19.663015184381777,12.853251318101933,18.465213946117274,27.12665474060823,20.502564102564104,1.249284164859002,60.79045553145336,2.149652928416486,-6.059722222222222,37.361666666666665,14.273403422506298,0.8106120166446596,1.1472922653120354,1
5790Y,9,20.108785018270403,12.991532756489491,18.619565217391305,27.53774154589372,21.134126984126983,1.2139504216503887,61.124238733252135,1.8555115712545676,-6.005833333333333,37.36416666666667,14.54620878940423,0.7947784409238767,1.0492510113837235,1
5796,87,18.741750405186387,11.90469135802469,17.330108695652175,26.806058495821727,20.38469387755102,1.3843273905996758,59.10259319286872,2.1297244732576983,-5.6113888888888885,37.16444444444444,14.901367137797036,0.8689170680461155,1.1409449729641998,1
5835X,76,18.783350586611455,11.79533426183844,17.142187500000002,26.38840782122905,19.854876373626375,1.4242236024844719,63.29468599033817,2.418944099378882,-6.3341666666666665,37.36,14.593073559390609,0.8855113092021062,1.2293317605319491,1
5858X,5,17.896377654931626,11.97677752293578,16.853896816684962,23.940703218116806,19.172944785276073,1.157039504235559,69.78760546988653,3.3773930753564154,-6.443055555555556,36.98861111111111,11.963925695181025,0.7687366816739709,1.4764533589187097,1
5860E,41,17.738657549032446,12.755898370507866,16.541902173913044,23.002826633165828,19.195407779171894,1.1867597063756141,72.56791709412751,2.6548453526752813,-6.738055555555556,37.09805555555556,10.246928262657962,0.7824208620301044,1.2960537811370454,1
5891X,105,19.372470489038786,12.349298245614035,17.384873188405795,26.786378466557917,20.2447409733124,1.316399662731872,62.46859190556492,2.2865725126475547,-5.846666666666667,36.95333333333333,14.437080220943882,0.8400141107693627,1.1898452322686153,1
5906X,10,18.559874608150473,13.03732057416268,17.198447204968943,24.011102484472048,19.860989010989012,1.1822684653578215,75.66046238244515,3.240419278996865,-6.400555555555556,36.75,10.973781910309368,0.7803649162118299,1.4446621509107775,1
5910,21,19.001742160278745,12.978467908902692,17.266956521739132,24.983076923076926,20.095054945054944,1.3887506222000996,67.96963663514187,4.190642110502738,-6.3325,36.638888888888886,12.004609014174234,0.8707704770433111,1.646857410238458,1
5911A,913,15.548275862068966,8.77669642857143,13.197556390977445,23.260100166944905,16.221224165341816,4.3184735581176925,61.05259369179361,1.6654310344827588,-5.3741666666666665,36.76055555555556,14.483403738373475,1.6711863370168047,0.9803657835573838,3
5919X,530,18.20281717888101,11.218196202531646,15.761680000000002,26.32158385093168,19.31978021978022,1.2978876440163667,55.473207249802996,2.5025610717100077,-5.259444444444444,36.931666666666665,15.103387648400036,0.8319902852879956,1.2534944356822932,4
5941X,295,18.13716744913928,11.625158227848102,15.935093167701865,25.52161741835148,19.37032967032967,1.8871965791060434,59.826877934272304,2.3370305164319247,-5.512222222222222,36.72944444444445,13.896459190503377,1.060285989497459,1.2050813445976432,1
5950X,105,19.313807708598052,13.133610648918468,17.552959501557634,26.45909090909091,20.7014652014652,1.5055061414654807,60.367217280813215,2.0497670478610757,-5.783333333333333,36.66388888888888,13.325480260172442,0.9184907666082045,1.1150652099519243,1
5960,27,18.589826642335765,11.7489852398524,16.823550724637677,25.653532608695652,20.024908424908425,1.4829607664233577,65.05588503649635,3.3789461678832113,-6.055833333333333,36.75055555555556,13.904547368843252,0.9094517055245764,1.476808094499399,1
5972X,28,19.27786436394271,13.950666666666667,17.84697204968944,24.840068493150685,20.870329670329667,1.2606360572872788,68.67712721145746,3.4602990732940184,-6.205555555555556,36.46555555555556,10.889401826484018,0.8156462149645844,1.4952158205761474,1
5973,2,19.592748240813137,14.334439178515009,17.955124223602486,24.949767080745342,21.057770800627946,1.3461297888975763,70.9689210320563,4.381293979671619,-6.257777777777778,36.49972222222223,10.615327902230334,0.8527670721867491,1.6829288619217835,1
5983X,70,18.554653828519026,12.354520295202951,16.22563868613139,25.432051282051283,20.172477064220182,1.3505272810637323,67.51352590554791,4.652361302154975,-5.920277777777778,36.40611111111111,13.077530986848332,0.8546396779085169,1.732073387435057,1
5995B,186,19.02782938587589,13.727589165561154,17.109048361934477,24.81645962732919,20.365054786330262,1.7363547376664055,64.9456262987065,3.3779915180002837,-5.965,36.24555555555556,11.088870461768037,1.0066266469355725,1.476590061684515,1
5996B,4,19.08733804475854,13.774719101123598,17.162422360248446,24.761801242236025,20.494654088050314,1.3944348155512445,75.27615162260625,4.5022575579112685,-5.9094444444444445,36.18472222222222,10.987082141112428,0.8731472178579437,1.7051584730954574,1
5998X,255,20.029161747343565,12.621835443037973,17.91277258566978,28.40993788819876,21.061155698234348,1.1500590318772137,53.277253049980324,3.1490751672569854,-5.1125,37.24333333333333,15.788102445160785,0.7654952984497196,1.4228854581441972,4
6000A,52,19.905316653635655,14.761769352290681,17.86467391304348,25.654580745341615,21.26718995290424,0.7443901485535575,68.85828772478499,3.1690774042220484,-2.956388888888889,35.27638888888889,10.892811393050934,0.5564050095006565,1.4276947653422891,1
6001,32,18.24768712969535,13.925958702064898,16.5237805082801,22.906994047619047,19.877795275590554,1.5237231680236862,79.65292480841447,6.0844637139812585,-5.598888888888888,36.013888888888886,8.98103534555415,0.925735258799858,1.957904177120575,1
6032B,766,10.8,10.8,,,,2.262778979994459,69.46163209197653,1.1,-5.168333333333334,36.74972222222223,14.440254296680273,1.182579280102358,0.7419373447293773,1
